deal_id,snapshot_dt,prin_rem,accrued_int,ead,maturity_date_final,remaining_life_of_the_quarter,term,mapped_mpd_benign,mapped_mpd_base,mapped_mpd_mild,mapped_mpd_medium,mapped_mpd_severe,applied_mpd_benign,applied_mpd_base,applied_mpd_mild,applied_mpd_medium,applied_mpd_severe,applied_lgd_benign,applied_lgd_base,applied_lgd_mild,applied_lgd_medium,applied_lgd_severe,eir,EIR_quarter,cum_life_in_quarter,discount_factor
CARDLINK:180100000000005391423210523700,2025-09-30,210.1,,257.3113845371,2027-06-30,1.0,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,3.0,0.8213770406294892
CARDLINK:180100000000005391423210528113,2024-12-31,4346.31,52.64,4398.95,2027-06-30,1.0,1,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.0,1.0
CARDLINK:180100000000005391423210528113,2025-03-31,4346.31,,4707.3009670344,2027-06-30,1.0,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.989010989010989,0.9371890750192179
CARDLINK:180100000000005391423210528113,2025-06-30,4346.31,,5025.5056087291,2027-06-30,1.0,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,1.989010989010989,0.8776905122351228
CARDLINK:180100000000005391423210528113,2025-09-30,4346.31,,5369.0782224799,2027-06-30,1.0,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,3.0,0.8213770406294892
CARDLINK:180100000000005391423210529038:FAC,2024-12-31,,,47002.79,2026-12-31,1.0,1,0.0004530304409362529,0.0004658875698211329,0.0004792497485783809,0.0006213879050808169,0.0008138806781881058,0.0004530304409362529,0.0004658875698211329,0.0004792497485783809,0.0006213879050808169,0.0008138806781881058,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.0,1.0
CARDLINK:180100000000005391423210529038:FAC,2025-03-31,,,47002.79,2026-12-31,1.0,2,0.0006240026471091564,0.0006563055736513723,0.0006909110271682284,0.001023255753261787,0.0013339234891702745,0.0006240026471091564,0.0006563055736513723,0.0006909110271682284,0.001023255753261787,0.0013339234891702745,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,0.989010989010989,0.9850173347301631
CARDLINK:180100000000005391423210529038:FAC,2025-06-30,,,47002.79,2026-12-31,1.0,3,0.0005970372102370725,0.0006496760254017797,0.0007068342508154135,0.0012183300367595296,0.0015667438826861835,0.0005970372102370725,0.0006496760254017797,0.0007068342508154135,0.0012183300367595296,0.0015667438826861835,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,1.989010989010989,0.9700964181425218
CARDLINK:180100000000005391423210529038:FAC,2025-09-30,,,47002.79,2026-12-31,1.0,4,0.0005260626111265321,0.0005850742967783429,0.0006506528235091791,0.0012573413401081313,0.0016480176718013384,0.0005260626111265321,0.0005850742967783429,0.0006506528235091791,0.0012573413401081313,0.0016480176718013384,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,3.0,0.9552412820313029
CARDLINK:180100000000005391423210529038:FAC,2025-12-31,,,47002.79,2026-12-31,1.0,5,0.0005546608773677741,0.0006091864803643432,0.0006691807010984485,0.0012089696241284198,0.0015724486185870745,0.0005546608773677741,0.0006091864803643432,0.0006691807010984485,0.0012089696241284198,0.0015724486185870745,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,4.010989010989011,0.9406136233798043
